product,uf,volume,unit,year_month,created_at
ETANOL HIDRATADO ,GOIÁS,56401.99,m3,2009-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,15251.379,m3,2009-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,3086.0,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,9494.531679546175,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,5706.720819895019,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,229.00441394163528,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,4931.674,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,826.0,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,6866.299999999999,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,9882.5,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,1563.5,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,12000.0,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,6136.599176754557,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,6035.904295723683,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,17543.020999999997,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,7437.882,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,39229.340913079264,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,39059.6084002943,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,68217.57011201374,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,7882.0,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,65436.42,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,754246.4800000002,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,128958.07900000001,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,25720.641999999996,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,19667.522999999997,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,12963.318806119618,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,32359.785586504433,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,42347.61000000001,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,7414.0,m3,2010-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,26509.159252231926,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,531.5,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,3520.0,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,195.2,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2674.6,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,426.4,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,4294.234226555304,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,2666.588021543254,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,820.0,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,7146.740318750467,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,5936.97,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,7582.69658645602,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,26249.01077636822,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,53238.359642297335,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1949.7,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,16296.8,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,42583.553,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,4034.351,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,40141.569,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,594505.6381725562,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,85262.73036123236,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,8958.328,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,8551.693549127345,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,8354.47,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,26057.919962677504,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,69731.95734098404,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,84019.77723014621,m3,2011-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1715.512161034437,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,468.00787630678536,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,3797.0,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,222.2,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2542.1,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,295.8,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,2276.35,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,1770.0,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,1118.5,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,8816.429,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,3519.15,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,3958.16,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,163341.84935174804,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,3282.024423012394,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1646.623163096617,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,15747.953,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,43188.098,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,4109.5,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,34058.335,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,439832.616,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,61445.839,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,7799.136,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,9984.36,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,6141.42,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,19536.92,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,688742.6933483549,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,4912.038543938514,m3,2012-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1535.5,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,510.83,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,3771.957,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,113.2,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2662.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,76.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,2503.5,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,1950.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,1443.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,7842.189,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,4591.55,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,54253.797,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,14678.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,2758.5,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1593.7,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,19078.649,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,64431.191,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,3585.352,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,49369.476,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,497308.677,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,84234.413,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,8120.369,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,10320.284,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,9157.891,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,488525.365,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,84486.22,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,6655.0,m3,2013-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1445.4,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,295.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,4281.55,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,133.4,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2405.76,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,86.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,2471.1,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,3712.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,1805.0442546821866,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,10214.1,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,42656.94345996304,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,8108.38,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,11536.7,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,2766.5,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1569.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,18716.861,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,59753.012,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,3129.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,47702.643,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,586983.191,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,85809.902,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,9107.119597703571,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,11104.01,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,156077.91385755103,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,55214.45,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,83596.8,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,6588.0,m3,2014-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,2422.1,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,443.5,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,6833.0,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,245.8,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,3909.0,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,118.0,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,4542.45,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,4321.8,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,2540.0,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,172587.824,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,6957.253,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,10137.5,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,30528.865,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,4260.5,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,2915.1,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,43467.969,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,161693.882,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,4263.947,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,56687.694,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,800382.29,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,120425.888,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,12602.393,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,167631.83800000002,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,17596.9,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,62995.974,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,122899.802,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,9936.0,m3,2015-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1145.8,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,462.5,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,2029.0,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,136.8,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,3062.0,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,40.0,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,3007.35,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,3491.6,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,35913.725,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,12456.505,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,4308.5,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,6237.2,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,14496.615,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,2542.5,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1779.0,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,25869.573,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,148178.69,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,2973.894,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,40194.502,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,642489.759,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,115878.997,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,74866.29800000001,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,5602.09,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,7603.933,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,52509.755,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,96921.2,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,3905.4,m3,2016-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,767.5,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,399.8,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,2010.0,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,71.0,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2070.744,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,10.0,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,1447.03,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,25618.071,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,4905.18,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,11231.956,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,4541.553,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,6582.383,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,21013.663,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,2027.0,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,1253.0,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,18581.88,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,87118.865,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,2263.307,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,29988.845,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,503107.826,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,1067031.3150000002,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,9159.467,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,6236.881,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,8436.977,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,61752.599,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,92945.14,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,2062.8,m3,2017-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1342.737,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,544.446,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,6676.029,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,136.4,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,2735.604,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,64.852,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,34121.712999999996,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,3563.567,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,8531.191,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,18024.219,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,9738.053,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,10329.02,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,24753.3,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,4899.91,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,3315.367,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,27380.477,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,157389.972,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,2509.682,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,49958.075,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,9956761.305,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,168668.805,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,9502.291,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,7754.881,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,13689.246,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,77317.821,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,132009.793,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,9283.0,m3,2018-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,1711.551,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,592.443,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,7027.4,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,66.4,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,4834.195,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,862.1470000000002,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,4396.3,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,4744.6,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,8547.648,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,13168.848,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,6444.5,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,11417.66,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,22836.0,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,4684.901,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,4186.326,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,45466.001,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,239157.648,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,6760.044,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,796981.159,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,1077621.99,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,155790.299,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,7149.196,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,3803.945,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,7876.309,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,85641.46,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,138598.133,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,16871.685,m3,2019-08-01,2023-10-14
ETANOL HIDRATADO ,RONDÔNIA,695.151,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,ACRE,525.284,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,AMAZONAS,12853.883,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,RORAIMA,156.8,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,PARÁ,31491.223,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,AMAPÁ,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,TOCANTINS,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,MARANHÃO,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,PIAUÍ,6689.8,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,CEARÁ,12315.2,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO NORTE,5267.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,PARAÍBA,6535.75,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,PERNAMBUCO,10768.55,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,ALAGOAS,2706.804,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,SERGIPE,3011.83,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,BAHIA,46914.303,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,MINAS GERAIS,264536.554,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,ESPÍRITO SANTO,29025.902,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,RIO DE JANEIRO,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,SÃO PAULO,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,PARANÁ,0.0,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,SANTA CATARINA,6911.839,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,RIO GRANDE DO SUL,2932.87,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO DO SUL,10708.824,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,MATO GROSSO,66952.001,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,GOIÁS,106821.804,m3,2020-08-01,2023-10-14
ETANOL HIDRATADO ,DISTRITO FEDERAL,3658.0,m3,2020-08-01,2023-10-14
GLP ,RONDÔNIA,6548.861818181817,m3,2000-08-01,2023-10-14
GLP ,ACRE,2216.092727272727,m3,2000-08-01,2023-10-14
GLP ,AMAZONAS,9142.650909090908,m3,2000-08-01,2023-10-14
GLP ,RORAIMA,15814.06,m3,2000-08-01,2023-10-14
GLP ,PARÁ,23485.11818181818,m3,2000-08-01,2023-10-14
GLP ,AMAPÁ,2050.349090909091,m3,2000-08-01,2023-10-14
GLP ,TOCANTINS,6701.158181818181,m3,2000-08-01,2023-10-14
GLP ,MARANHÃO,15711.876363636364,m3,2000-08-01,2023-10-14
GLP ,PIAUÍ,11109.20909090909,m3,2000-08-01,2023-10-14
GLP ,CEARÁ,33093.3,m3,2000-08-01,2023-10-14
