product,uf,volume,unit,year_month,created_at
ÓLEO DIESEL S-500 ,ACRE,10695.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAZONAS,20645.147,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,RORAIMA,26603.2,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,PARÁ,85220.831,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAPÁ,6690.552,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,TOCANTINS,39744.79,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,MARANHÃO,52940.062,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,PIAUÍ,15926.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,CEARÁ,76319.114,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO NORTE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,PARAÍBA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,PERNAMBUCO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,ALAGOAS,11104.7,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,SERGIPE,7447.5,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,BAHIA,108356.101,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,MINAS GERAIS,302538.15,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,ESPÍRITO SANTO,39312.344,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO DE JANEIRO,40919.121,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,SÃO PAULO,465270.665,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,PARANÁ,294025.691,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,SANTA CATARINA,100281.612,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO SUL,1475046.933,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,GOIÁS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-500 ,DISTRITO FEDERAL,10519.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,RONDÔNIA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,ACRE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAZONAS,9202.377,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,RORAIMA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAPÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,TOCANTINS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,MARANHÃO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,PIAUÍ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,CEARÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARAÍBA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,PERNAMBUCO,201.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,ALAGOAS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,SERGIPE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,BAHIA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,MINAS GERAIS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,ESPÍRITO SANTO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,SÃO PAULO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARANÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,SANTA CATARINA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,GOIÁS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RONDÔNIA,2343.5,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ACRE,111.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAZONAS,13351.599,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RORAIMA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARÁ,12468.769,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAPÁ,96.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,TOCANTINS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MARANHÃO,6700.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PIAUÍ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,CEARÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO NORTE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARAÍBA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PERNAMBUCO,170.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ALAGOAS,20.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SERGIPE,35.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,BAHIA,530.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MINAS GERAIS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ESPÍRITO SANTO,2233.864,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO DE JANEIRO,22383.562,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SÃO PAULO,2612.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARANÁ,6430.513,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SANTA CATARINA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,GOIÁS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,DISTRITO FEDERAL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RONDÔNIA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ACRE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RORAIMA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAPÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MARANHÃO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PIAUÍ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,CEARÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARAÍBA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PERNAMBUCO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SERGIPE,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,BAHIA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MINAS GERAIS,30.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ESPÍRITO SANTO,45.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1005.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SÃO PAULO,6435.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARANÁ,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SANTA CATARINA,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,GOIÁS,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,m3,2020-07-01,2023-10-14
ÓLEO DIESEL S-10 ,RONDÔNIA,7283.7,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ACRE,756.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAZONAS,4250.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RORAIMA,1040.6,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARÁ,31280.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAPÁ,223.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,TOCANTINS,6365.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MARANHÃO,172351.863,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PIAUÍ,9923.1,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,CEARÁ,55128.903,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO NORTE,5583.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARAÍBA,6035.96,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PERNAMBUCO,58276.961,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ALAGOAS,4852.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SERGIPE,5523.9,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,BAHIA,37845.172,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MINAS GERAIS,62454.572,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ESPÍRITO SANTO,7716.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO DE JANEIRO,65754.274,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SÃO PAULO,151757.57,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARANÁ,737900.2969999999,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SANTA CATARINA,41029.008,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO SUL,48121.41,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO DO SUL,21777.801,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO,32679.356,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,GOIÁS,33243.87,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,DISTRITO FEDERAL,5428.8,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RONDÔNIA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,ACRE,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAZONAS,221.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RORAIMA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PARÁ,409.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAPÁ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,TOCANTINS,200489.55,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,MARANHÃO,85874.57,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PIAUÍ,37907.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,CEARÁ,32719.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO NORTE,823.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PARAÍBA,34259.72,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PERNAMBUCO,57959.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,ALAGOAS,21974.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,SERGIPE,25169.9,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,BAHIA,163165.95,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,MINAS GERAIS,184122.709,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,ESPÍRITO SANTO,75339.847,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO DE JANEIRO,88177.097,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,SÃO PAULO,7690273.917999999,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PARANÁ,292196.003,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,SANTA CATARINA,104760.211,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO SUL,99658.27,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO DO SUL,4899.57,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,MATO GROSSO,1815.131,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,GOIÁS,2622.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-500 ,DISTRITO FEDERAL,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,RONDÔNIA,58548.215,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,ACRE,11302.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAZONAS,93966.685,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,RORAIMA,7176.4,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARÁ,120707.549,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,AMAPÁ,475954.67300000007,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,TOCANTINS,25902.687,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,MARANHÃO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,PIAUÍ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,CEARÁ,9023.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,36327.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARAÍBA,31.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,PERNAMBUCO,233.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,ALAGOAS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,SERGIPE,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,BAHIA,88680.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,MINAS GERAIS,302930.209,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,ESPÍRITO SANTO,491.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO DE JANEIRO,650670.451,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,SÃO PAULO,166342.111,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,PARANÁ,6006.2,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,SANTA CATARINA,65169.67,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,RIO GRANDE DO SUL,157565.61,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO DO SUL,111581.17,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,MATO GROSSO,223852.383,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,GOIÁS,237234.696,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-1800 ,DISTRITO FEDERAL,32129.543,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RONDÔNIA,1396.849,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ACRE,120.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAZONAS,9958.27,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RORAIMA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARÁ,106389.05799999999,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,AMAPÁ,10.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,TOCANTINS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MARANHÃO,1027.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PIAUÍ,135.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,CEARÁ,663.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO NORTE,819.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARAÍBA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PERNAMBUCO,378.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ALAGOAS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SERGIPE,238.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,BAHIA,1104.813,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MINAS GERAIS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,ESPÍRITO SANTO,44181.36,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO DE JANEIRO,29328.128,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SÃO PAULO,2868.461,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,PARANÁ,372.5,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,SANTA CATARINA,5289.539,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,RIO GRANDE DO SUL,2334.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO DO SUL,90.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,MATO GROSSO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,GOIÁS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL MARÍTIMO ,DISTRITO FEDERAL,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RONDÔNIA,344.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ACRE,8.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAZONAS,160.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RORAIMA,85.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARÁ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,AMAPÁ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MARANHÃO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PIAUÍ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,CEARÁ,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARAÍBA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PERNAMBUCO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SERGIPE,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,BAHIA,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MINAS GERAIS,51.97,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,ESPÍRITO SANTO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1045.49,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SÃO PAULO,949.378,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,PARANÁ,82.138,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,SANTA CATARINA,50.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,20.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,GOIÁS,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,m3,2013-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RONDÔNIA,9130.0,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ACRE,1243.0,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAZONAS,106819.42700000001,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RORAIMA,2286.1,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARÁ,63099.509,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,AMAPÁ,1403.0,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,TOCANTINS,21379.85,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MARANHÃO,29764.5,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PIAUÍ,15066.6,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,CEARÁ,51998.448,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO NORTE,7064.193,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARAÍBA,8997.42,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PERNAMBUCO,61574.65,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ALAGOAS,6831.5,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SERGIPE,10729.8,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,BAHIA,818202.789,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MINAS GERAIS,129709.814,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,ESPÍRITO SANTO,23291.8,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO DE JANEIRO,121722.352,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SÃO PAULO,341465.637,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,PARANÁ,96605.986,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,SANTA CATARINA,52514.75,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,RIO GRANDE DO SUL,50441.878,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO DO SUL,24341.17,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,MATO GROSSO,32309.53,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,GOIÁS,36377.67,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-10 ,DISTRITO FEDERAL,11202.65,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RONDÔNIA,45043.658,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,ACRE,140304.307,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAZONAS,28594.72,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RORAIMA,5758.8,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PARÁ,141453.916,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,AMAPÁ,40564.532,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,TOCANTINS,58643.05,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,MARANHÃO,81728.781,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PIAUÍ,33122.0,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,CEARÁ,36944.358,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,RIO GRANDE DO NORTE,38936.0,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PARAÍBA,30768.28,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,PERNAMBUCO,60846.008,m3,2014-08-01,2023-10-14
ÓLEO DIESEL S-500 ,ALAGOAS,34689.944,m3,2014-08-01,2023-10-14
